"개방자치단체코드","관리번호","인허가일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3030000","3030000-104-2022-00154","2022-11-17              ","03","폐업","02","폐업","2024-12-09              ","","63.38","133-837   ","서울특별시 성동구 송정동 73-757 ","서울특별시 성동구 송정4가길 26, 지1층 (송정동)","04801","다르앨리(d'art Alley)","2024-12-09 15:38:49","I","2025-12-15 16:15:28","커피숍","205741.692670335    ","449764.0433907      ","커피숍","","","","","","","","","","","","","N","63.38","","",""
"3030000","3030000-104-2011-00030","2011-05-20              ","03","폐업","02","폐업","2016-05-11              ","0222825785","39.00","133-867   ","서울특별시 성동구 행당동 286-64 지상1층 ","서울특별시 성동구 왕십리로 311-1 (행당동,지상1층)","04715","할리스커피","2016-03-21 14:55:10","I","2025-12-15 16:15:28","커피숍","202978.300180889    ","451032.974384791    ","커피숍","","","","","","","","","","","","","N","39","","",""
"3030000","3030000-104-2014-00128","2014-10-29              ","03","폐업","02","폐업","2022-04-20              ","","42.40","133-762   ","서울특별시 성동구 성수동1가 656-320 동아아파트 ","서울특별시 성동구 왕십리로 80-1, 동아아파트 상가동 1층 3호 (성수동1가)","04778","킹콩이","2022-04-20 16:03:25","I","2025-12-15 16:15:28","커피숍","203991.150028597    ","449125.271545534    ","커피숍","","","","","","","","","","","","","N","42.4","","",""
"3030000","3030000-104-2019-00128","2019-09-23              ","01","영업/정상","01","영업","                        ","","60.00","133-827   ","서울특별시 성동구 성수동2가 308-4 서울숲코오롱디지털타워 ","서울특별시 성동구 성수일로4길 25, 107호 (성수동2가)","04781","티거마을","2025-04-02 09:29:41","I","2025-12-15 16:15:28","커피숍","204522.096092445    ","448925.421926728    ","커피숍","","","","","","","","","","","","","N","60","","",""
"3030000","3030000-104-2018-00090","2018-06-08              ","03","폐업","02","폐업","2020-04-23              ","","20.00","133-822   ","서울특별시 성동구 성수동1가 13-129 ","서울특별시 성동구 상원6길 7, 1층 101호 (성수동1가)","04790","작업실B","2020-04-23 12:22:01","I","2025-12-15 16:15:28","커피숍","204257.599081102    ","449613.818868654    ","커피숍","","","","","","","","","","","","","N","20","","",""
"3030000","3030000-104-2017-00091","2017-06-02              ","03","폐업","02","폐업","2018-05-10              ","","31.35","133-820   ","서울특별시 성동구 성수동1가 225-2 ","서울특별시 성동구 성덕정길 44, 1층 (성수동1가)","04774","스윗솔","2018-05-10 16:23:10","I","2025-12-15 16:15:28","커피숍","204218.108000445    ","448472.517451001    ","커피숍","","","","","","","","","","","","","N","31.35","","",""
"3030000","3030000-104-2016-00052","2016-03-28              ","03","폐업","02","폐업","2022-12-30              ","","33.00","133-807   ","서울특별시 성동구 금호동3가 1282 ","서울특별시 성동구 금호산길 3-2, 1층 (금호동3가)","04724","재오커피(JAEO COFFEE)","2022-12-30 15:37:24","I","2025-12-15 16:15:28","커피숍","201646.42360811     ","449612.87336228     ","커피숍","","","","","","","","","","","","","N","33","","",""
"3030000","3030000-104-2016-00056","2016-03-31              ","03","폐업","02","폐업","2022-12-15              ","","165.00","133-827   ","서울특별시 성동구 성수동2가 310-65 ","서울특별시 성동구 연무장길 38-1, 2층 (성수동2가)","04781","커피라디오 성수","2022-12-15 15:37:09","I","2025-12-15 16:15:28","커피숍","204667.990341134    ","448949.878761784    ","커피숍","","","","","","","","","","","","","Y","165","","",""
"3030000","3030000-104-2014-00021","2014-03-14              ","03","폐업","02","폐업","2019-07-26              ","025126672","39.60","133-832   ","서울특별시 성동구 성수동2가 281-14 ","서울특별시 성동구 광나루로 328, 1층 (성수동2가)","04799","르 마들렝","2019-07-26 15:58:34","I","2025-12-15 16:15:28","커피숍","205783.249607373    ","449525.391270465    ","커피숍","","","","","","","","","","","","","N","39.6","","",""
"3030000","3030000-104-2017-00079","2017-05-16              ","03","폐업","02","폐업","2017-06-07              ","0220887272","98.50","133-835   ","서울특별시 성동구 성수동2가 315-41 ","서울특별시 성동구 연무장9길 7, 1,2층 (성수동2가)","04782","앨리스앤코","2017-06-07 16:44:32","I","2025-12-15 16:15:28","커피숍","204856.132866639    ","448967.364544193    ","커피숍","","","","","","","","","","","","","N","98.5","","",""
"3030000","3030000-104-2018-00039","2018-03-20              ","01","영업/정상","01","영업","                        ","15779063","14.12","133-817   ","서울특별시 성동구 사근동 110 한양대학교 ","서울특별시 성동구 왕십리로 222, 한양대학교 A동 1층 (사근동)","04763","팬도로시한양대과학기술관점","2018-03-20 16:39:22","I","2025-12-15 16:15:28","커피숍","204117.965772206    ","450608.519334481    ","커피숍","","","","","","","","","","","","","N","14.12","","",""
"3030000","3030000-104-2018-00116","2018-07-09              ","03","폐업","02","폐업","2020-07-22              ","","36.82","133-858   ","서울특별시 성동구 하왕십리동 982-4 ","서울특별시 성동구 무학봉길 57, 1층 2~3호 (하왕십리동)","04710","e-커피","2020-07-22 15:58:33","I","2025-12-15 16:15:28","커피숍","202510.612969717    ","450936.096494158    ","커피숍","","","","","","","","","","","","","N","36.82","","",""
"3030000","3030000-104-2016-00185","2016-12-21              ","03","폐업","02","폐업","2018-10-24              ","","38.69","133-855   ","서울특별시 성동구 하왕십리동 700 ","서울특별시 성동구 왕십리로 410, J동 1층 126호 (하왕십리동, 센트라스 상가)","04701","요거프레소","2018-10-24 15:21:45","I","2025-12-15 16:15:28","커피숍","202372.912023599    ","451536.680876573    ","커피숍","","","","","","","","","","","","","N","38.69","","",""
"3030000","3030000-104-2013-00049","2013-05-15              ","03","폐업","02","폐업","2015-12-28              ","","19.00","133-831   ","서울특별시 성동구 성수동2가 19-12 지상1층 ","서울특별시 성동구 동일로 113, 지상1층 (성수동2가)","     ","커피숲","2015-12-29 13:00:20","I","2025-12-15 16:15:28","커피숍","                    ","                    ","커피숍","","","","","","","","","","","","","N","19","","",""
"3030000","3030000-104-2014-00014","2014-02-25              ","03","폐업","02","폐업","2015-01-20              ","","23.10","133-823   ","서울특별시 성동구 성수동1가 656-604 ","서울특별시 성동구 왕십리로 102 (성수동1가)","04778","와플린","2014-02-25 13:28:55","I","2025-12-15 16:15:28","커피숍","203897.528203853    ","449374.529178637    ","커피숍","","","","","","","","","","","","","N","23.1","","",""
"3030000","3030000-104-2016-00145","2016-09-12              ","03","폐업","02","폐업","2016-12-29              ","","12.50","133-817   ","서울특별시 성동구 사근동 110 ","서울특별시 성동구 왕십리로 222, 1층 (사근동, 한양대학교 학생복지관)","04763","쥬스식스 한양대점","2016-09-12 13:09:49","I","2025-12-15 16:15:28","커피숍","204117.965772206    ","450608.519334481    ","커피숍","","","","","","","","","","","","","N","12.5","","",""
"3030000","3030000-104-2021-00150","2021-11-01              ","03","폐업","02","폐업","2022-09-29              ","","66.90","133-835   ","서울특별시 성동구 성수동2가 301-3 ","서울특별시 성동구 아차산로 66, 1층 (성수동2가)","04782","주식회사 ??","2022-09-29 16:17:40","I","2025-12-15 16:15:28","커피숍","204478.404351667    ","449270.3620558      ","커피숍","","","","","","","","","","","","","N","66.9","","",""
"3030000","3030000-104-2021-00141","2021-10-12              ","03","폐업","02","폐업","2023-01-19              ","","21.30","133-010   ","서울특별시 성동구 상왕십리동 811 텐즈힐 ","서울특별시 성동구 마장로 137, 221동 1층 1170호 (상왕십리동, 텐즈힐)","04700","오케이 프로틴바","2023-01-19 14:26:41","I","2025-12-15 16:15:28","커피숍","202113.869605464    ","451897.581865192    ","커피숍","","","","","","","","","","","","","N","21.3","","",""
"3030000","3030000-104-2017-00071","2017-04-28              ","03","폐업","02","폐업","2018-05-11              ","07088226014","18.00","133-828   ","서울특별시 성동구 성수동2가 565-16 ","서울특별시 성동구 성덕정17길 7-1, 1층 (성수동2가)","04776","포우어(pour)","2018-05-11 10:37:08","I","2025-12-15 16:15:28","커피숍","204803.756242269    ","448409.792688523    ","커피숍","","","","","","","","","","","","","N","18","","",""
"3030000","3030000-104-2016-00109","2016-06-29              ","01","영업/정상","01","영업","                        ","","27.50","133-871   ","서울특별시 성동구 행당동 17 ","서울특별시 성동구 왕십리로 222, B1층 (행당동, 인문과학대 복합매장)","     ","카페 아이엔지 한양대 인문관점","2021-07-28 13:42:53","I","2025-12-15 16:15:28","커피숍","203684.127182478    ","450698.570810848    ","커피숍","","","","","","","","","","","","","N","27.5","","",""
"3030000","3030000-104-2019-00103","2019-07-18              ","03","폐업","02","폐업","2024-11-05              ","15664508","10.00","133-866   ","서울특별시 성동구 행당동 155-1 서울숲 더샵 ","서울특별시 성동구 왕십리로 241, 201동 4층 401호 (행당동, 서울숲 더샵)","04765","바우라움","2024-11-05 12:50:01","I","2025-12-15 16:15:28","커피숍","203481.628249668    ","450468.773302861    ","커피숍","","","","","","","","","","","","","N","10","","",""
"3030000","3030000-104-2018-00077","2018-05-16              ","03","폐업","02","폐업","2019-04-09              ","","43.67","133-822   ","서울특별시 성동구 성수동1가 8-41 ","서울특별시 성동구 왕십리로4길 24-22, 지하1층 (성수동1가)","04778","구뜨숲","2019-04-09 11:44:56","I","2025-12-15 16:15:28","커피숍","204086.327417697    ","449371.056828124    ","커피숍","","","","","","","","","","","","","N","43.67","","",""
"3030000","3030000-104-2008-00069","2008-11-19              ","03","폐업","02","폐업","2010-10-15              ","024703154","49.50","133-867   ","서울특별시 성동구 행당동 212-5 지상1층 ","","     ","(주)델리로티","2010-10-15 10:01:36","I","2025-12-15 16:15:28","커피숍","203139.308331579    ","450910.390788348    ","커피숍","","","","","","","","","","","","","N","49.5","","",""
"3030000","3030000-104-2017-00150","2017-08-16              ","01","영업/정상","01","영업","                        ","","18.40","133-839   ","서울특별시 성동구 옥수동 244-11 1층 3호 ","서울특별시 성동구 독서당로 194-1, 1층 3호 (옥수동)","04734","카페 시트러스 페이퍼","2017-08-16 10:34:18","I","2025-12-15 16:15:28","커피숍","201059.703833592    ","448944.218160194    ","커피숍","","","","","","","","","","","","","N","18.4","","",""
"3030000","3030000-104-2023-00063","2023-05-15              ","01","영업/정상","01","영업","                        ","","31.28","133-822   ","서울특별시 성동구 성수동1가 13-187 ","서울특별시 성동구 성수일로11길 11, 1층 (성수동1가)","04790","매머드 익스프레스 서울숲A1점","2026-04-02 12:43:19","U","2026-04-03 03:03:03","커피숍","204368.975038488    ","449660.748139502    ","커피숍","","","","","","","","","","","","","N","31.28","","",""
"3030000","3030000-104-2023-00014","2023-01-26              ","01","영업/정상","01","영업","                        ","","24.00","133-817   ","서울특별시 성동구 사근동 204-20 ","서울특별시 성동구 사근동길 64, 1층 (사근동)","04762","Oinky (오잉키)","2023-01-26 13:33:02","I","2025-12-15 16:15:28","커피숍","204168.898639815    ","450969.204392588    ","커피숍","","","","","","","","","","","","","N","24","","",""
"3030000","3030000-104-2019-00107","2019-07-25              ","03","폐업","02","폐업","2020-07-22              ","","26.00","133-832   ","서울특별시 성동구 성수동2가 280-45 ","서울특별시 성동구 광나루로 296, 1층 (성수동2가)","04796","원빈 ONE BEAN","2020-07-22 16:31:54","I","2025-12-15 16:15:28","커피숍","205456.4968351      ","449518.407579277    ","커피숍","","","","","","","","","","","","","N","26","","",""
"3030000","3030000-104-2008-00061","2008-09-25              ","03","폐업","02","폐업","2012-04-30              ","0222926776","106.90","133-866   ","서울특별시 성동구 행당동 168-1 왕십리민자역사(지상4층) ","","     ","탐앤탐스","2012-10-15 09:32:03","I","2025-12-15 16:15:28","커피숍","203292.151783332    ","451267.730992123    ","커피숍","","","","","","","","","","","","","N","106.9","","",""
"3030000","3030000-104-2019-00008","2019-01-17              ","03","폐업","02","폐업","2021-03-02              ","","20.00","133-828   ","서울특별시 성동구 성수동2가 345-9 ","서울특별시 성동구 성덕정길 75, 1층 (성수동2가)","04775","카페 성덕정길","2021-03-02 15:22:07","I","2025-12-15 16:15:28","커피숍","204509.046016475    ","448426.58704768     ","커피숍","","","","","","","","","","","","","N","20","","",""
"3030000","3030000-104-2011-00090","2011-12-13              ","03","폐업","02","폐업","2015-12-28              ","","28.00","133-821   ","서울특별시 성동구 성수동1가 661-3 (지상1층) ","서울특별시 성동구 왕십리로 94-1 (성수동1가, 661-3 지상1층)","04778","까페라미스","2015-12-29 11:34:43","I","2025-12-15 16:15:28","커피숍","203905.045634369    ","449304.251128852    ","커피숍","","","","","","","","","","","","","N","28","","",""
"3030000","3030000-104-2017-00131","2017-07-25              ","03","폐업","02","폐업","2017-12-21              ","","20.00","133-858   ","서울특별시 성동구 하왕십리동 973-1 1층 ","서울특별시 성동구 무학봉21길 9, 1층 (하왕십리동)","04710","우리동네 그림가게","2017-12-21 09:17:12","I","2025-12-15 16:15:28","커피숍","202662.092449029    ","451110.150361293    ","커피숍","","","","","","","","","","","","","N","20","","",""
"3030000","3030000-104-2020-00127","2020-09-22              ","01","영업/정상","01","영업","                        ","","26.42","133-848   ","서울특별시 성동구 용답동 49-17 ","서울특별시 성동구 용답19길 11, 1층 (용답동)","04804","카페와로또","2020-09-22 17:27:39","I","2025-12-15 16:15:28","커피숍","204531.992981817    ","451224.700293665    ","커피숍","","","","","","","","","","","","","N","26.42","","",""
"3030000","3030000-104-2016-00121","2016-07-28              ","03","폐업","02","폐업","2021-03-15              ","0222463909","149.00","133-848   ","서울특별시 성동구 용답동 68-2 ","서울특별시 성동구 천호대로 302, 1층 (용답동)","     ","할리스커피 답십리역점","2021-03-15 13:37:02","I","2025-12-15 16:15:28","커피숍","204679.563699077    ","451488.295399038    ","커피숍","","","","","","","","","","","","","N","149","","",""
"3030000","3030000-104-2022-00086","2022-06-14              ","03","폐업","02","폐업","2023-08-24              ","","47.95","133-020   ","서울특별시 성동구 하왕십리동 1070 센트라스 ","서울특별시 성동구 왕십리로 410, I동 1층 127호 (하왕십리동, 센트라스)","04701","카페희다 왕십리센트라스점","2023-08-24 15:31:22","I","2025-12-15 16:15:28","커피숍","202372.912023599    ","451536.680876573    ","커피숍","","","","","","","","","","","","","N","47.95","","",""
"3030000","3030000-104-2016-00001","2016-01-04              ","03","폐업","02","폐업","2017-08-28              ","024512277","91.80","133-829   ","서울특별시 성동구 성수동2가 632-1 ","서울특별시 성동구 둘레15길 2, 1층 (성수동2가)","04776","게이트 20(GATE 20)","2017-08-28 16:33:45","I","2025-12-15 16:15:28","커피숍","204825.130862911    ","448074.607005113    ","커피숍","","","","","","","","","","","","","N","91.8","","",""
"3030000","3030000-104-2016-00005","2016-01-08              ","03","폐업","02","폐업","2021-04-19              ","024839912","28.00","133-848   ","서울특별시 성동구 용답동 73-2 ","서울특별시 성동구 천호대로 292, 1층 (용답동)","04804","쥬씨","2021-04-19 13:35:21","I","2025-12-15 16:15:28","커피숍","204609.299037863    ","451552.724286811    ","커피숍","","","","","","","","","","","","","N","28","","",""
"3030000","3030000-104-2023-00094","2023-07-19              ","03","폐업","02","폐업","2024-05-09              ","","39.00","133-819   ","서울특별시 성동구 성수동1가 72-41 ","서울특별시 성동구 성덕정3길 8, 1층 103호 (성수동1가)","04774","블루너리","2024-05-09 09:38:08","I","2025-12-15 16:15:28","커피숍","204140.049655493    ","448589.339336886    ","커피숍","","","","","","","","","","","","","N","39","","",""
"3030000","3030000-104-2008-00002","2008-01-24              ","01","영업/정상","01","영업","                        ","0222978856","25.55","133-857   ","서울특별시 성동구 하왕십리동 946-12 외 1필지 ","서울특별시 성동구 왕십리로 357, 1층 (하왕십리동)","04710","피자스쿨상왕십리역점","2015-01-28 14:16:24","I","2025-12-15 16:15:28","커피숍","202593.462664991    ","451287.146991832    ","커피숍","","","","","상수도전용","","","","","","","","N","25.55","","",""
"3030000","3030000-104-2021-00119","2021-08-31              ","01","영업/정상","01","영업","                        ","07046032405","45.36","133-845   ","서울특별시 성동구 옥수동 528 이편한세상옥수파크힐스 ","서울특별시 성동구 매봉길 50, 126동 1층 101호 (옥수동, 이편한세상옥수파크힐스)","04731","주식회사 타블라","2024-04-26 17:06:23","I","2025-12-15 16:15:28","커피숍","201157.877298502    ","449563.280012747    ","커피숍","","","","","","","","","","","","","N","45.36","","",""
"3030000","3030000-104-2018-00130","2018-08-14              ","03","폐업","02","폐업","2019-01-03              ","","29.43","133-781   ","서울특별시 성동구 금호동4가 800 금호동 대우아파트 ","서울특별시 성동구 독서당로 270, 대우월드타운상가 4층 403호 (금호동4가)","04738","윌로커피","2019-01-03 13:22:27","I","2025-12-15 16:15:28","커피숍","201669.803556903    ","449301.451523245    ","커피숍","","","","","","","","","","","","","N","29.43","","",""
"3030000","3030000-104-2021-00048","2021-04-15              ","01","영업/정상","01","영업","                        ","","31.40","133-868   ","서울특별시 성동구 행당동 317-63 ","서울특별시 성동구 행당로 121, 1층 (행당동)","04714","빽다방 행당무학점","2021-04-15 13:18:34","I","2025-12-15 16:15:28","커피숍","202791.251243918    ","450675.496908224    ","커피숍","","","","","","","","","","","","","N","31.4","","",""
"3030000","3030000-104-2010-00012","2010-04-20              ","03","폐업","02","폐업","2022-10-11              ","","82.50","133-833   ","서울특별시 성동구 성수동2가 284-42 지상1층 ","서울특별시 성동구 성수일로10길 7 (성수동2가,지상1층)","04793","카페시벳(cafe civet)","2022-10-11 11:51:50","I","2025-12-15 16:15:28","커피숍","204515.264681564    ","449518.787574447    ","커피숍","","","","","","","","","","","","","N","82.5","","",""
"3030000","3030000-104-2023-00165","2023-12-15              ","01","영업/정상","01","영업","                        ","","282.68","133-825   ","서울특별시 성동구 성수동1가 685-484 ","서울특별시 성동구 서울숲2길 24-8, 지1층, 1층, 2층 (성수동1가)","04768","섬타르 서울숲","2023-12-20 11:54:44","I","2025-12-15 16:15:28","커피숍","203560.801006195    ","449392.509955886    ","커피숍","","","","","","","","","","","","","Y","282.68","","",""
"3030000","3030000-104-2009-00051","2009-07-28              ","03","폐업","02","폐업","2020-12-02              ","","22.38","133-851   ","서울특별시 성동구 용답동 223-3 (지상1층) ","서울특별시 성동구 천호대로 346 (용답동,(지상1층))","04806","카페드림","2020-12-02 14:42:44","I","2025-12-15 16:15:28","커피숍","204987.559275404    ","451147.599393096    ","커피숍","","","","","","","","","","","","","N","22.38","","",""
"3030000","3030000-104-2018-00144","2018-09-18              ","03","폐업","02","폐업","2020-09-04              ","","46.30","133-020   ","서울특별시 성동구 하왕십리동 1070 센트라스 ","서울특별시 성동구 왕십리로 410, L동 102-1호 (하왕십리동, 센트라스)","04701","만쥬앤커피","2020-09-04 12:48:29","I","2025-12-15 16:15:28","커피숍","202372.912023599    ","451536.680876573    ","커피숍","","","","","","","","","","","","","N","46.3","","",""
"3030000","3030000-104-2020-00099","2020-07-31              ","03","폐업","02","폐업","2020-10-16              ","","134.00","133-835   ","서울특별시 성동구 성수동2가 301-51 성수동BY센터 ","서울특별시 성동구 성수일로 56, 성수동BY센터 1층 102호 (성수동2가)","04782","무브모브(move.mov)","2020-10-16 15:58:41","I","2025-12-15 16:15:28","커피숍","204390.075780509    ","449237.445364857    ","커피숍","","","","","","","","","","","","","N","134","","",""
"3030000","3030000-104-2018-00180","2018-12-17              ","03","폐업","02","폐업","2020-11-02              ","","48.41","133-825   ","서울특별시 성동구 성수동1가 685-325 ","서울특별시 성동구 서울숲2길 19-18, 1층 (성수동1가)","04768","모멘토 브루어스(Momento Brewers)","2020-11-02 09:53:38","I","2025-12-15 16:15:28","커피숍","203572.583109331    ","449460.392235826    ","커피숍","","","","","","","","","","","","","N","48.41","","",""
"3030000","3030000-104-2023-00056","2023-04-18              ","01","영업/정상","01","영업","                        ","","44.10","133-823   ","서울특별시 성동구 성수동1가 656-334 서울숲  M타워 ","서울특별시 성동구 뚝섬로1길 31, 서울숲  M타워 1층 103호 (성수동1가)","04778","매머드익스프레스 성수엠타워점","2023-04-18 13:46:26","I","2025-12-15 16:15:28","커피숍","204045.693798821    ","449091.660473051    ","커피숍","","","","","","","","","","","","","N","44.1","","",""
"3030000","3030000-104-2018-00140","2018-09-11              ","03","폐업","02","폐업","2020-12-22              ","","20.00","133-804   ","서울특별시 성동구 금호동2가 1217 래미안하이리버 상가동 ","서울특별시 성동구 금호로 105, 래미안하이리버 상가동 지하1층 B101호 (금호동2가)","04728","다빼드림 금호점","2020-12-22 14:08:54","I","2025-12-15 16:15:28","커피숍","202098.97937718     ","449891.972244601    ","커피숍","","","","","","","","","","","","","N","20","","",""
"3030000","3030000-104-2020-00162","2020-12-08              ","03","폐업","02","폐업","2022-05-02              ","","91.18","133-824   ","서울특별시 성동구 성수동1가 668-75 ","서울특별시 성동구 서울숲4길 16, 2층 (성수동1가)","04768","유월커피","2022-05-02 15:20:15","I","2025-12-15 16:15:28","커피숍","203714.791233123    ","449441.787194422    ","커피숍","","","","","","","","","","","","","N","91.18","","",""
"3030000","3030000-104-2016-00057","2016-03-31              ","03","폐업","02","폐업","2020-01-29              ","027372117","70.00","133-828   ","서울특별시 성동구 성수동2가 442 ","서울특별시 성동구 성수이로 5, 상가동 2층 (성수동2가)","04775","사사이 프로젝트","2020-01-29 11:23:20","I","2025-12-15 16:15:28","커피숍","204587.415225449    ","448179.869576203    ","커피숍","","","","","","","","","","","","","N","70","","",""
"3030000","3030000-104-2017-00120","2017-07-07              ","03","폐업","02","폐업","2020-04-02              ","07088731707","93.58","133-804   ","서울특별시 성동구 금호동2가 1217 ","서울특별시 성동구 금호로 105, 지하2층 203호 (금호동2가, 래미안하이리버 상가)","04728","리프패럿","2020-04-02 15:12:12","I","2025-12-15 16:15:28","커피숍","202098.97937718     ","449891.972244601    ","커피숍","","","","","","","","","","","","","Y","93.58","","",""
"3030000","3030000-104-2011-00077","2011-11-23              ","03","폐업","02","폐업","2011-12-02              ","0222458226","57.64","133-882   ","서울특별시 성동구 도선동 72 외2필지(지상1층) ","서울특별시 성동구 왕십리로20길 19 (도선동, 도선동 72외2필지 지상1층)","04709","아모렉스","2011-12-14 14:20:22","I","2025-12-15 16:15:28","커피숍","203049.085092078    ","451259.786486629    ","커피숍","","","","","","","","","","","","","N","57.64","","",""
"3030000","3030000-104-2016-00015","2016-01-22              ","03","폐업","02","폐업","2016-06-16              ","024994054","16.50","133-825   ","서울특별시 성동구 성수동1가 685-483 ","서울특별시 성동구 서울숲2길 24-1 (성수동1가)","04768","스윗테라피","2016-03-11 14:24:50","I","2025-12-15 16:15:28","커피숍","203581.110551451    ","449397.597847073    ","커피숍","","","","","","","","","","","","","N","16.5","","",""
"3030000","3030000-104-2010-00059","2010-10-06              ","03","폐업","02","폐업","2016-07-26              ","","49.20","133-827   ","서울특별시 성동구 성수동2가 333-140 코오롱디지털타워2차105호(B호)지상1층 ","서울특별시 성동구 성수이로7길 27 (성수동2가,코오롱디지털타워2차105호(B호)지상1층)","04780","칼디(KALDI)","2014-07-31 15:16:24","I","2025-12-15 16:15:28","커피숍","204654.52804316     ","448814.828260367    ","커피숍","","","","","","","","","","","","","N","49.2","","",""
"3030000","3030000-104-2008-00047","2008-09-04              ","03","폐업","02","폐업","2012-04-30              ","0205480552","81.00","133-866   ","서울특별시 성동구 행당동 168-1 (지상1층) ","","     ","(주)커피빈코리아왕십리민자역사점","2012-10-15 09:30:26","I","2025-12-15 16:15:28","커피숍","203292.151783332    ","451267.730992123    ","커피숍","","","","","","","","","","","","","N","81","","",""
"3030000","3030000-104-2020-00045","2020-04-13              ","01","영업/정상","01","영업","                        ","024619725","42.70","133-827   ","서울특별시 성동구 성수동2가 333-134 성수2가제1동주민센터 ","서울특별시 성동구 뚝섬로 385-19, 1층 (성수동2가)","04781","옹기종기","2024-01-16 13:59:21","I","2025-12-15 16:15:28","커피숍","204710.35377107     ","448587.1811298      ","커피숍","","","","","","","","","","","","","N","42.7","","",""
"3030000","3030000-104-2020-00130","2020-09-24              ","01","영업/정상","01","영업","                        ","0230151109","391.77","133-832   ","서울특별시 성동구 성수동2가 281-20 ","서울특별시 성동구 광나루로8길 31, 2동 1층 R101~107호 (성수동2가)","04799","스타벅스  성수낙낙점","2023-02-23 12:31:40","I","2025-12-15 16:15:28","커피숍","205784.445648184    ","449451.98622544     ","커피숍","","","","","","","","","","","","","N","391.77","","",""
"3030000","3030000-104-2020-00138","2020-11-02              ","01","영업/정상","01","영업","                        ","","25.00","133-848   ","서울특별시 성동구 용답동 48-1 ","서울특별시 성동구 용답19길 18-1, 1층 (용답동)","04805","모모타코 용답본점","2020-11-02 15:06:51","I","2025-12-15 16:15:28","커피숍","204601.591861289    ","451258.307860225    ","커피숍","","","","","","","","","","","","","N","25","","",""
"3030000","3030000-104-2018-00143","2018-09-14              ","03","폐업","02","폐업","2020-11-10              ","","18.69","133-826   ","서울특별시 성동구 성수동2가 231-1 성동마트 ","서울특별시 성동구 뚝섬로 447, 성동마트 1층 1069호 (성수동2가)","04786","유니스토리(cafe UNI STORY)","2020-11-10 10:54:42","I","2025-12-15 16:15:28","커피숍","205260.827743854    ","448399.948660115    ","커피숍","","","","","","","","","","","","","N","18.69","","",""
"3030000","3030000-104-2020-00023","2020-02-14              ","01","영업/정상","01","영업","                        ","","15.00","133-822   ","서울특별시 성동구 성수동1가 13-104 ","서울특별시 성동구 상원8길 1, 1층 (성수동1가)","04790","플라이팬커피 뚝섬점","2020-02-14 13:40:56","I","2025-12-15 16:15:28","커피숍","204197.129084011    ","449629.197858681    ","커피숍","","","","","","","","","","","","","N","15","","",""
"3030000","3030000-104-2021-00084","2021-06-14              ","01","영업/정상","01","영업","                        ","","34.22","133-823   ","서울특별시 성동구 성수동1가 656-568 ","서울특별시 성동구 성수일로3길 7, 1층 (성수동1가)","04779","메모레","2021-06-14 10:25:28","I","2025-12-15 16:15:28","커피숍","204156.569409227    ","448879.380782894    ","커피숍","","","","","","","","","","","","","N","34.22","","",""
"3030000","3030000-104-2016-00120","2016-07-21              ","03","폐업","02","폐업","2020-04-06              ","07041096919","15.42","133-831   ","서울특별시 성동구 성수동2가 19-14 ","서울특별시 성동구 아차산로 180, 1층 (성수동2가)","04787","브링커피 성수점","2020-04-06 14:58:51","I","2025-12-15 16:15:28","커피숍","205536.069138785    ","448868.037764502    ","커피숍","","","","","","","","","","","","","N","15.42","","",""
"3030000","3030000-104-2016-00103","2016-06-09              ","03","폐업","02","폐업","2018-07-23              ","","32.15","133-803   ","서울특별시 성동구 금호동2가 445 ","서울특별시 성동구 금호산길 66-1, 1층 (금호동2가)","04726","킹콩쥬스","2018-07-23 11:24:28","I","2025-12-15 16:15:28","커피숍","201668.797744524    ","450198.418632932    ","커피숍","","","","","","","","","","","","","N","32.15","","",""
"3030000","3030000-104-2018-00115","2018-07-06              ","01","영업/정상","01","영업","                        ","","24.82","133-778   ","서울특별시 성동구 금호동1가 633 벽산아파트 ","서울특별시 성동구 금호로 102, 벽산아파트 상가동 3층 303호 (금호동1가)","04718","카페앙코","2026-02-02 16:59:40","I","2026-02-03 22:18:00","커피숍","202326.470897024    ","449954.683065141    ","커피숍","","","","","","","","","","","","","N","24.82","","",""
"3030000","3030000-104-2013-00018","2013-03-12              ","03","폐업","02","폐업","2015-03-26              ","","48.00","133-845   ","서울특별시 성동구 옥수동 518-9 래미안옥수리버젠상가 412호","서울특별시 성동구 매봉길 13, 지하4층 412호 (옥수동)","     ","오션버킷","2015-03-18 16:13:31","I","2025-12-15 16:15:28","커피숍","                    ","                    ","커피숍","","","","","","","","","","","","","N","48","","",""
